RNAcentral:URS00002F4D78_9606,URS00002F4D78_9606
UniProtKB:Q2M3C7,SPHKAP
UniProtKB:Q9P0S9,TMEM14C
UniProtKB:P08574,CYC1
UniProtKB:P08559,PDHA1
UniProtKB:Q3KQZ1,SLC25A35
UniProtKB:Q9P0P8,C6orf203
UniProtKB:Q9BX68,HINT2
UniProtKB:B4DLN1,B4DLN1
UniProtKB:Q86WV6,TMEM173
UniProtKB:Q9P0M9,MRPL27
UniProtKB:Q9P0J6,MRPL36
UniProtKB:Q9P0J0,NDUFA13
UniProtKB:O00299,CLIC1
UniProtKB:P17612,PRKACA
UniProtKB:Q9UBM1,PEMT
UniProtKB:Q9UKA2,FBXL4
UniProtKB:O43847,NRDC
UniProtKB:O75390,CS
UniProtKB:O43837,IDH3B
UniProtKB:Q96I23,PYURF
UniProtKB:O43822,CFAP410
UniProtKB:O43819,SCO2
UniProtKB:Q9H1U9,SLC25A51
UniProtKB:P12081,HARS
UniProtKB:P12074,COX6A1
UniProtKB:Q9UJZ1,STOML2
UniProtKB:Q9H244,P2RY12
UniProtKB:Q96HJ9,FMC1
UniProtKB:P07384,CAPN1
UniProtKB:Q16595,FXN
UniProtKB:P39210,MPV17
UniProtKB:Q9UBZ4,APEX2
UniProtKB:Q9UJS0,SLC25A13
UniProtKB:O43521,BCL2L11
UniProtKB:O43524,FOXO3
UniProtKB:Q16548,BCL2A1
UniProtKB:Q16540,MRPL23
UniProtKB:Q9H1K4,SLC25A18
UniProtKB:Q96A26,FAM162A
UniProtKB:Q16539,MAPK14
UniProtKB:O43542,XRCC3
UniProtKB:Q16526,CRY1
UniProtKB:P42765,ACAA2
UniProtKB:Q9Y2C4,EXOG
UniProtKB:P49448,GLUD2
UniProtKB:P42704,LRPPRC
UniProtKB:P17568,NDUFB7
UniProtKB:P49419,ALDH7A1
UniProtKB:Q5JTJ3,COA6
UniProtKB:P49411,TUFM
UniProtKB:Q96H96,COQ2
UniProtKB:P00480,OTC
UniProtKB:P32322,PYCR1
UniProtKB:P00367,GLUD1
UniProtKB:Q9H019,MTFR1L
UniProtKB:Q9UHV9,PFDN2
UniProtKB:Q9H015,SLC22A4
UniProtKB:P00441,SOD1
UniProtKB:Q9UDX5,MTFP1
UniProtKB:Q5JRX3,PITRM1
UniProtKB:P00390,GSR
UniProtKB:O43708,GSTZ1
UniProtKB:Q5VUM1,SDHAF4
UniProtKB:O43716,GATC
UniProtKB:P00414,MT-CO3
UniProtKB:Q96BP2,CHCHD1
UniProtKB:P42575,CASP2
UniProtKB:Q96BR5,COA7
UniProtKB:Q96C36,PYCR2
UniProtKB:P30042,C21orf33
UniProtKB:Q9UI09,NDUFA12
UniProtKB:P07101,TH
UniProtKB:P49281,SLC11A2
UniProtKB:Q9UHN1,POLG2
UniProtKB:Q04917,YWHAH
UniProtKB:O95977,S1PR4
UniProtKB:Q9BSQ5,CCM2
UniProtKB:Q9UHK6,AMACR
UniProtKB:Q96C86,DCPS
UniProtKB:Q96BW9,TAMM41
UniProtKB:O75489,NDUFS3
UniProtKB:P0DJ07,PET100
UniProtKB:P37840,SNCA
UniProtKB:P22033,MUT
UniProtKB:Q96EY7,PTCD3
UniProtKB:O75616,ERAL1
UniProtKB:Q96EY1,DNAJA3
UniProtKB:P10636,MAPT
UniProtKB:P10635,CYP2D6
UniProtKB:O75460,ERN1
UniProtKB:Q8NHU6,TDRD7
UniProtKB:O95900,TRUB2
UniProtKB:O75438,NDUFB1
UniProtKB:P10606,COX5B
UniProtKB:O75431,MTX2
UniProtKB:P52789,HK2
UniProtKB:O43572,AKAP10
UniProtKB:O75414,NME6
UniProtKB:Q9Y5J9,TIMM8B
UniProtKB:P17302,GJA1
UniProtKB:P52758,RIDA
UniProtKB:P00403,MT-CO2
UniProtKB:Q5VTU8,ATP5EP2
UniProtKB:O43502,RAD51C
UniProtKB:P00395,MT-CO1
UniProtKB:Q9Y5U8,MPC1
UniProtKB:Q9UG63,ABCF2
UniProtKB:Q5HYI7,MTX3
UniProtKB:P47900,P2RY1
UniProtKB:Q9UG56,PISD
UniProtKB:Q9Y5T4,DNAJC15
UniProtKB:Q96E11,MRRF
UniProtKB:Q96DP5,MTFMT
UniProtKB:Q16134,ETFDH
UniProtKB:Q96DC8,ECHDC3
UniProtKB:P54098,POLG
UniProtKB:P30989,NTSR1
UniProtKB:Q9Y5P4,COL4A3BP
UniProtKB:Q96E52,OMA1
UniProtKB:Q9UFN0,NIPSNAP3A
UniProtKB:Q9Y606,PUS1
UniProtKB:P42345,MTOR
UniProtKB:Q96DU9,PABPC5
UniProtKB:Q9Y6C9,MTCH2
UniProtKB:Q6EMK4,VASN
UniProtKB:Q9UGC7,MTRF1L
UniProtKB:Q9Y5L4,TIMM13
UniProtKB:Q9Y5K5,UCHL5
UniProtKB:P17152,TMEM11
UniProtKB:P10415,BCL2
UniProtKB:Q5JPH6,EARS2
UniProtKB:Q06055,ATP5MC2
UniProtKB:Q96CU9,FOXRED1
UniProtKB:Q9UGM6,WARS2
UniProtKB:Q96EB6,SIRT1
UniProtKB:P47897,QARS
UniProtKB:O75251,NDUFS7
UniProtKB:Q9ULC5,ACSL5
UniProtKB:M0QYT0,M0QYT0
UniProtKB:E9PI62,E9PI62
UniProtKB:O75807,PPP1R15A
UniProtKB:O43920,NDUFS5
UniProtKB:Q06416,POU5F1B
UniProtKB:Q9H2U2,PPA2
UniProtKB:Q9H2U1,DHX36
UniProtKB:Q9NNW7,TXNRD2
UniProtKB:Q16698,DECR1
UniProtKB:Q16678,CYP1B1
UniProtKB:O43402,EMC8
UniProtKB:P54296,MYOM2
UniProtKB:Q16654,PDK4
UniProtKB:Q9H2K0,MTIF3
UniProtKB:Q16635,TAZ
UniProtKB:Q9UL12,SARDH
UniProtKB:P54252,ATXN3
UniProtKB:Q16611,BAK1
UniProtKB:O43464,HTRA2
UniProtKB:P22392,NME2
UniProtKB:Q9UKL3,CASP8AP2
UniProtKB:Q9H2D1,SLC25A32
UniProtKB:Q9UBF8,PI4KB
UniProtKB:Q96HY7,DHTKD1
UniProtKB:Q96I99,SUCLG2
UniProtKB:P22314,UBA1
UniProtKB:P32248,CCR7
UniProtKB:P00387,CYB5R3
UniProtKB:Q96EL3,MRPL53
UniProtKB:Q96EL2,MRPS24
UniProtKB:P00374,DHFR
UniProtKB:Q96EK5,KIF1BP
UniProtKB:P07098,LIPF
UniProtKB:Q9Y4W6,AFG3L2
UniProtKB:O14957,UQCR11
UniProtKB:Q96EH3,MALSU1
UniProtKB:P62987,UBA52
UniProtKB:O43823,AKAP8
UniProtKB:Q04837,SSBP1
UniProtKB:Q9Y6N5,SQOR
UniProtKB:O95865,DDAH2
UniProtKB:O75394,MRPL33
UniProtKB:O75385,ULK1
UniProtKB:O75380,NDUFS6
UniProtKB:O95847,SLC25A27
UniProtKB:Q9Y6J8,STYXL1
UniProtKB:O95831,AIFM1
UniProtKB:O95822,MLYCD
UniProtKB:Q5XKP0,MIC13
UniProtKB:Q9Y6H1,CHCHD2
UniProtKB:P17252,PRKCA
UniProtKB:Q9Y6G3,MRPL42
UniProtKB:P10515,DLAT
UniProtKB:O75324,SNN
UniProtKB:O75323,NIPSNAP2
UniProtKB:Q96DA6,DNAJC19
UniProtKB:O75306,NDUFS2
UniProtKB:P49406,MRPL19
UniProtKB:Q96GW9,MARS2
UniProtKB:O75648,TRMU
UniProtKB:P17540,CKMT2
UniProtKB:Q96H78,SLC25A44
UniProtKB:P10809,HSPD1
UniProtKB:O43766,LIAS
UniProtKB:O75600,GCAT
UniProtKB:Q9UJA2,CRLS1
UniProtKB:O43715,TRIAP1
UniProtKB:A1A4Y4,IRGM
UniProtKB:Q9H0U6,MRPL18
UniProtKB:Q9H0R8,GABARAPL1
UniProtKB:Q9H0R6,QRSL1
UniProtKB:P32418,SLC8A1
UniProtKB:Q96PG8,BBC3
UniProtKB:Q9Y2Z9,COQ6
UniProtKB:P00519,ABL1
UniProtKB:Q96GE9,DMAC1
UniProtKB:Q5TYM5,FAM72A
UniProtKB:P00505,GOT2
UniProtKB:P27469,G0S2
UniProtKB:Q9H9P8,L2HGDH
UniProtKB:Q96GC5,MRPL48
UniProtKB:P07203,GPX1
UniProtKB:Q9Y3B1,PRELID3B
UniProtKB:O43674,NDUFB5
UniProtKB:Q9Y3B7,MRPL11
UniProtKB:O43678,NDUFA2
UniProtKB:Q96B77,TMEM186
UniProtKB:Q9Y3D3,MRPS16
UniProtKB:Q9Y3D6,FIS1
UniProtKB:Q9Y3D7,PAM16
UniProtKB:Q9Y3D9,MRPS23
UniProtKB:Q9H0E9,BRD8
UniProtKB:Q9Y3E5,PTRH2
UniProtKB:Q9UIJ7,AK3
UniProtKB:Q9NYJ1,COA4
UniProtKB:Q9BVS5,TRMT61B
UniProtKB:Q96SZ6,CDK5RAP1
UniProtKB:Q9P286,PAK5
UniProtKB:P09669,COX6C
UniProtKB:P14317,HCLS1
UniProtKB:Q96T66,NMNAT3
UniProtKB:Q96T60,PNKP
UniProtKB:Q68CZ6,HAUS3
UniProtKB:P09622,DLD
UniProtKB:Q96T21,SECISBP2
UniProtKB:P27105,STOM
UniProtKB:O15382,BCAT2
UniProtKB:Q5T653,MRPL2
UniProtKB:P60484,PTEN
UniProtKB:Q6KCM7,SLC25A25
UniProtKB:O15350,TP73
UniProtKB:Q13286,CLN3
UniProtKB:P24539,ATP5PB
UniProtKB:Q13268,DHRS2
UniProtKB:P04049,RAF1
UniProtKB:P04040,CAT
UniProtKB:Q01860,POU5F1
UniProtKB:P19838,NFKB1
UniProtKB:Q68CK6,ACSM2B
UniProtKB:Q13227,GPS2
UniProtKB:Q01831,XPC
UniProtKB:P46199,MTIF2
UniProtKB:Q6PI48,DARS2
UniProtKB:Q6ZT89,SLC25A48
UniProtKB:P14618,PKM
UniProtKB:Q9BYG8,GSDMC
UniProtKB:P09912,IFI6
UniProtKB:Q96I51,RCC1L
UniProtKB:Q9BYD6,MRPL1
UniProtKB:Q9BYD3,MRPL4
UniProtKB:Q9BYD2,MRPL9
UniProtKB:Q9BYD1,MRPL13
UniProtKB:Q9BYC9,MRPL20
UniProtKB:Q9BYC8,MRPL32
UniProtKB:Q9BYC2,OXCT2
UniProtKB:Q8N5K1,CISD2
UniProtKB:Q13546,RIPK1
UniProtKB:Q13526,PIN1
UniProtKB:Q9BXW7,CECR5
UniProtKB:Q13501,SQSTM1
UniProtKB:Q9P015,MRPL15
UniProtKB:Q9BXR0,QTRT1
UniProtKB:Q9P035,HACD3
UniProtKB:Q9BXM7,PINK1
UniProtKB:P09874,PARP1
UniProtKB:Q9BXK5,BCL2L13
UniProtKB:Q9BXI2,SLC25A2
UniProtKB:Q5T890,ERCC6L2
UniProtKB:A0A0U1RQE8,GLYATL1B
UniProtKB:P49841,GSK3B
UniProtKB:P49840,GSK3A
UniProtKB:P29372,MPG
UniProtKB:P49821,NDUFV1
UniProtKB:P29353,SHC1
UniProtKB:Q32NB8,PGS1
UniProtKB:O60239,SH3BP5
UniProtKB:O60238,BNIP3L
UniProtKB:P17931,LGALS3
UniProtKB:O60220,TIMM8A
UniProtKB:O60218,AKR1B10
UniProtKB:P25874,UCP1
UniProtKB:Q96KR6,FAM210B
UniProtKB:Q7Z713,ANKRD37
UniProtKB:Q96KQ4,PPP1R13B
UniProtKB:Q9H596,DUSP21
UniProtKB:Q9H583,HEATR1
UniProtKB:Q06609,RAD51
UniProtKB:Q9NQ88,TIGAR
UniProtKB:P19099,CYP11B2
UniProtKB:P00973,OAS1
UniProtKB:Q9UMY1,NOL7
UniProtKB:P86397,HTD2
UniProtKB:P00966,ASS1
UniProtKB:Q9UMX3,BOK
UniProtKB:Q96KJ9,COX4I2
UniProtKB:Q01094,E2F1
UniProtKB:Q9NQ50,MRPL40
UniProtKB:Q16891,IMMT
UniProtKB:Q16881,TXNRD1
UniProtKB:Q9UMS0,NFU1
UniProtKB:Q16854,DGUOK
UniProtKB:O43236,4-Sep
UniProtKB:Q9H4K7,MTG2
UniProtKB:Q16836,HADH
UniProtKB:Q96KC9,CABS1
UniProtKB:Q16822,PCK2
UniProtKB:P49792,RANBP2
UniProtKB:P49789,FHIT
UniProtKB:O43272,PRODH
UniProtKB:P17482,HOXB9
UniProtKB:Q5K4L6,SLC27A3
UniProtKB:Q9H0C2,SLC25A31
UniProtKB:Q9UII2,ATP5IF1
UniProtKB:P10746,UROS
UniProtKB:O75570,MTRF1
UniProtKB:Q9H0B6,KLC2
UniProtKB:Q9H0B3,IQCN
UniProtKB:O75521,ECI2
UniProtKB:Q9UIF7,MUTYH
UniProtKB:O43677,NDUFC1
UniProtKB:O43676,NDUFB3
UniProtKB:P52888,THOP1
UniProtKB:Q9Y3M8,STARD13
UniProtKB:Q76B58,BRINP3
UniProtKB:Q06124,PTPN11
UniProtKB:O43615,TIMM44
UniProtKB:Q9H078,CLPB
UniProtKB:Q96BF6,NACC2
UniProtKB:Q6UB35,MTHFD1L
UniProtKB:P27695,APEX1
UniProtKB:P52815,MRPL12
UniProtKB:Q6UB28,METAP1D
UniProtKB:Q9H061,TMEM126A
UniProtKB:P01148,GNRH1
UniProtKB:P28331,NDUFS1
UniProtKB:P28330,ACADL
UniProtKB:P01116,KRAS
UniProtKB:Q99527,GPER1
UniProtKB:Q99536,VAT1
UniProtKB:Q99551,MTERF1
UniProtKB:Q92833,JARID2
UniProtKB:Q8WYQ3,CHCHD10
UniProtKB:Q92843,BCL2L2
UniProtKB:Q6UX06,OLFM4
UniProtKB:Q99595,TIMM17A
UniProtKB:Q92876,KLK6
UniProtKB:P11310,ACADM
UniProtKB:Q15842,KCNJ8
UniProtKB:Q9Y512,SAMM50
UniProtKB:Q00005,PPP2R2B
UniProtKB:P28288,ABCD3
UniProtKB:P21554,CNR1
UniProtKB:P21549,AGXT
UniProtKB:P48735,IDH2
UniProtKB:Q7L592,NDUFAF7
UniProtKB:A8K5M9,C15orf62
UniProtKB:P48728,AMT
UniProtKB:P06493,CDK1
UniProtKB:Q8WVM0,TFB1M
UniProtKB:Q3ZCV2,LEXM
UniProtKB:Q7L311,ARMCX2
UniProtKB:Q5HYK3,COQ5
UniProtKB:Q9Y676,MRPS18B
UniProtKB:H0YIV9,H0YIV9
UniProtKB:Q6PI78,TMEM65
UniProtKB:Q9Y696,CLIC4
UniProtKB:Q9Y697,NFS1
UniProtKB:Q9Y5Y0,FLVCR1
UniProtKB:Q99807,COQ7
UniProtKB:Q9Y5Z4,HEBP2
UniProtKB:Q9Y5Z9,UBIAD1
UniProtKB:P43251,BTD
UniProtKB:P11021,HSPA5
UniProtKB:Q7L2E3,DHX30
UniProtKB:Q53FZ2,ACSM3
UniProtKB:Q96E29,MTERF3
UniProtKB:Q8WWC4,MAIP1
UniProtKB:Q15526,SURF1
UniProtKB:Q96DT0,LGALS12
UniProtKB:Q8WWH5,TRUB1
UniProtKB:Q6FI81,CIAPIN1
UniProtKB:Q96DV4,MRPL38
UniProtKB:Q9Y6E7,SIRT4
UniProtKB:Q96DW6,SLC25A38
UniProtKB:Q99798,ACO2
UniProtKB:Q99797,MIPEP
UniProtKB:Q8WV93,AFG1L
UniProtKB:Q96DX5,ASB9
UniProtKB:P51970,NDUFA8
UniProtKB:Q9Y6G1,TMEM14A
UniProtKB:Q99766,ATP5S
UniProtKB:Q8WV60,PTCD2
UniProtKB:Q8WUT9,SLC25A43
UniProtKB:Q99757,TXN2
UniProtKB:Q99747,NAPG
UniProtKB:Q9Y6H3,ATP23
UniProtKB:Q99714,HSD17B10
UniProtKB:Q7L3V2,RTL10
UniProtKB:A2RU49,HYKK
UniProtKB:Q15303,ERBB4
UniProtKB:O00483,NDUFA4
UniProtKB:Q6UWS5,PET117
UniProtKB:P36873,PPP1CC
UniProtKB:Q3SY69,ALDH1L2
UniProtKB:Q6YFQ2,COX6B2
UniProtKB:Q8IYU8,MICU2
UniProtKB:Q8TEY5,CREB3L4
UniProtKB:O00429,DNM1L
UniProtKB:Q8IZ52,CHPF
UniProtKB:O00411,POLRMT
UniProtKB:P48200,IREB2
UniProtKB:Q6NZI2,CAVIN1
UniProtKB:O00408,PDE2A
UniProtKB:Q3SY17,SLC25A52
UniProtKB:P63172,DYNLT1
UniProtKB:P63167,DYNLL1
UniProtKB:P53779,MAPK10
UniProtKB:Q3SXM5,HSDL1
UniProtKB:Q8TF08,COX7B2
UniProtKB:Q8IYJ2,C10orf67
UniProtKB:P63104,YWHAZ
UniProtKB:Q86YN6,PPARGC1B
UniProtKB:O96011,PEX11B
UniProtKB:P61981,YWHAG
UniProtKB:Q8IYB8,SUPV3L1
UniProtKB:O96008,TOMM40
UniProtKB:Q9UQ90,SPG7
UniProtKB:Q86YH6,PDSS2
UniProtKB:Q6UW78,UQCC3
UniProtKB:P48163,ME1
UniProtKB:Q7L4S7,ARMCX6
UniProtKB:P11177,PDHB
UniProtKB:P62979,RPS27A
UniProtKB:Q8WY54,PPM1E
UniProtKB:Q9Y584,TIMM22
UniProtKB:Q92934,BAD
UniProtKB:Q8WY22,BRI3BP
UniProtKB:P43155,CRAT
UniProtKB:Q92947,GCDH
UniProtKB:P31749,AKT1
UniProtKB:Q96CM3,RPUSD4
UniProtKB:O76095,JTB
UniProtKB:P06576,ATP5F1B
UniProtKB:Q15785,TOMM34
UniProtKB:Q7L4E1,MIGA2
UniProtKB:Q8WXH0,SYNE2
UniProtKB:O76031,CLPX
UniProtKB:Q8WXG1,RSAD2
UniProtKB:Q96CQ1,SLC25A36
UniProtKB:P53370,NUDT6
UniProtKB:P10620,MGST1
UniProtKB:P41970,ELK3
UniProtKB:P00846,MT-ATP6
UniProtKB:P14635,CCNB1
UniProtKB:P20674,COX5A
UniProtKB:P34897,SHMT2
UniProtKB:P38117,ETFB
UniProtKB:Q96D53,COQ8B
UniProtKB:Q5TC12,ATPAF1
UniProtKB:Q5RI15,COX20
UniProtKB:P31415,CASQ1
UniProtKB:Q8WUK0,PTPMT1
UniProtKB:Q9Y6M9,NDUFB9
UniProtKB:Q9Y6N1,COX11
UniProtKB:P06241,FYN
UniProtKB:Q6UXV4,APOOL
UniProtKB:Q8IZY5,BLID
UniProtKB:P36969,GPX4
UniProtKB:P36957,DLST
UniProtKB:Q7L0Y3,TRMT10C
UniProtKB:Q6UXN7,TOMM20L
UniProtKB:P0DKB6,MPC1L
UniProtKB:Q8WTZ4,CA5BP1
UniProtKB:Q05195,MXD1
UniProtKB:Q9UH62,ARMCX3
UniProtKB:Q00059,TFAM
UniProtKB:Q15831,STK11
UniProtKB:Q8WTT2,NOC3L
UniProtKB:P63244,RACK1
UniProtKB:Q99623,PHB2
UniProtKB:Q8IZJ6,TDH
UniProtKB:O00330,PDHX
UniProtKB:O94826,TOMM70
UniProtKB:P16260,SLC25A16
UniProtKB:Q9UI43,MRM2
UniProtKB:Q99490,AGAP2
UniProtKB:Q8IXQ9,ETFBKMT
UniProtKB:P51687,SUOX
UniProtKB:P16220,CREB1
UniProtKB:P16219,ACADS
UniProtKB:Q92731,ESR2
UniProtKB:P04818,TYMS
UniProtKB:Q8IXM3,MRPL41
UniProtKB:P51649,ALDH5A1
UniProtKB:Q8IXL7,MSRB3
UniProtKB:Q86Y39,NDUFA11
UniProtKB:Q8IXJ6,SIRT2
UniProtKB:Q99417,MYCBP
UniProtKB:P08253,MMP2
UniProtKB:Q8IXI2,RHOT1
UniProtKB:P51608,MECP2
UniProtKB:Q86Y07,VRK2
UniProtKB:A2AJT9,BCLAF3
UniProtKB:O95363,FARS2
UniProtKB:Q8N183,NDUFAF2
UniProtKB:P26440,IVD
UniProtKB:Q8N0X7,SPART
UniProtKB:P26439,HSD3B2
UniProtKB:Q15165,PON2
UniProtKB:P55084,HADHB
UniProtKB:Q86XF0,DHFR2
UniProtKB:Q86XE5,HOGA1
UniProtKB:Q86XE3,MICU3
UniProtKB:Q15120,PDK3
UniProtKB:Q8TDB4,MGARP
UniProtKB:Q15119,PDK2
UniProtKB:Q15118,PDK1
UniProtKB:Q7L3T8,PARS2
UniProtKB:Q8WWV3,RTN4IP1
UniProtKB:Q99972,MYOC
UniProtKB:Q8NFV4,ABHD11
UniProtKB:P31689,DNAJA1
UniProtKB:P11182,DBT
UniProtKB:Q9Y5J6,TIMM10B
UniProtKB:Q9Y5J7,TIMM9
UniProtKB:O43772,SLC25A20
UniProtKB:Q8WWI5,SLC44A1
UniProtKB:Q08AH3,ACSM2A
UniProtKB:Q08AH1,ACSM1
UniProtKB:Q9Y619,SLC25A15
UniProtKB:P21399,ACO1
UniProtKB:P21397,MAOA
UniProtKB:Q53H82,LACTB2
UniProtKB:O00763,ACACB
UniProtKB:Q9Y5R4,HEMK1
UniProtKB:A0A1W2PS29,A0A1W2PS29
UniProtKB:Q5TAQ9,DCAF8
UniProtKB:O00743,PPP6C
UniProtKB:Q53H12,AGK
UniProtKB:Q2QL34,MPV17L
UniProtKB:P04798,CYP1A1
UniProtKB:Q09013,DMPK
UniProtKB:P35232,PHB
UniProtKB:Q9NVS2,MRPS18A
UniProtKB:P35218,CA5A
UniProtKB:O96000,NDUFB10
UniProtKB:Q07820,MCL1
UniProtKB:Q07817,BCL2L1
UniProtKB:Q07812,BAX
UniProtKB:P14406,COX7A2
UniProtKB:Q02252,ALDH6A1
UniProtKB:Q18PE1,DOK7
UniProtKB:Q12931,TRAP1
UniProtKB:Q6P161,MRPL54
UniProtKB:P15104,GLUL
UniProtKB:Q96N28,PRELID3A
UniProtKB:P30086,PEBP1
UniProtKB:P30084,ECHS1
UniProtKB:P45880,VDAC2
UniProtKB:Q12906,ILF3
UniProtKB:A0A0B4J2D5,GATD3B
UniProtKB:P30049,ATP5F1D
UniProtKB:P30048,PRDX3
UniProtKB:P30044,PRDX5
UniProtKB:P13995,MTHFD2
UniProtKB:P45844,ABCG1
UniProtKB:P30038,ALDH4A1
UniProtKB:P56134,ATP5MF
UniProtKB:P25325,MPST
UniProtKB:Q63ZY3,KANK2
UniProtKB:Q9H7H0,METTL17
UniProtKB:Q9NSK7,C19orf12
UniProtKB:Q9BQ95,ECSIT
UniProtKB:O14983,ATP2A1
UniProtKB:O94763,URI1
UniProtKB:Q9HCU8,POLD4
UniProtKB:Q8IWW8,ADHFE1
UniProtKB:P48047,ATP5PO
UniProtKB:P36639,NUDT1
UniProtKB:Q9HD36,BCL2L10
UniProtKB:Q92686,NRGN
UniProtKB:Q9HD23,MRS2
UniProtKB:O00217,NDUFS8
UniProtKB:Q8WU03,GLYATL2
UniProtKB:P26678,PLN
UniProtKB:P31327,CPS1
UniProtKB:Q15398,DLGAP5
UniProtKB:Q15390,MTFR1
UniProtKB:Q15388,TOMM20
UniProtKB:Q96F15,GIMAP5
UniProtKB:P0CJ72,MTRNR2L5
UniProtKB:P38646,HSPA9
UniProtKB:Q96ST8,CEP89
UniProtKB:A0A0A6YYL1,ST20-MTHFS
UniProtKB:P53597,SUCLG1
UniProtKB:Q8TEB9,RHBDD1
UniProtKB:Q15916,ZBTB6
UniProtKB:Q8NER1,TRPV1
UniProtKB:Q7L5Y1,ENOSF1
UniProtKB:Q9BV79,MECR
UniProtKB:Q9BUR5,APOO
UniProtKB:Q5BKY1,LRRC10
UniProtKB:Q6ZSR3,Q6ZSR3
UniProtKB:Q9BV23,ABHD6
UniProtKB:Q9ULZ2,STAP1
UniProtKB:Q9BUP0,EFHD1
UniProtKB:Q8N983,MRPL43
UniProtKB:H3BUX3,H3BUX3
UniProtKB:O60936,NOL3
UniProtKB:Q9NXA8,SIRT5
UniProtKB:Q9BXF6,RAB11FIP5
UniProtKB:Q5SVS4,SLC25A30
UniProtKB:P24752,ACAT1
UniProtKB:O15527,OGG1
UniProtKB:Q6IN84,MRM1
UniProtKB:Q13472,TOP3A
UniProtKB:Q7Z434,MAVS
UniProtKB:Q8N3J5,PPM1K
UniProtKB:Q7Z419,RNF144B
UniProtKB:P11766,ADH5
UniProtKB:Q5TGZ0,MINOS1
UniProtKB:P51398,DAP3
UniProtKB:Q86UV5,USP48
UniProtKB:Q9BZY9,TRIM31
UniProtKB:Q6IPR1,ETFRF1
UniProtKB:Q8TB37,NUBPL
UniProtKB:Q8TB36,GDAP1
UniProtKB:P78549,NTHL1
UniProtKB:Q86UT6,NLRX1
UniProtKB:P78540,ARG2
UniProtKB:P78537,BLOC1S1
UniProtKB:Q8N3R3,TCAIM
ComplexPortal:CPX-369,rrm1-rrm2b_human
ComplexPortal:CPX-298,bclxl_human dimer
ComplexPortal:CPX-3642,coq-synthome_human
UniProtKB:Q6P5X7,TMEM71
UniProtKB:Q8NCD3,HJURP
UniProtKB:Q9Y277,VDAC3
UniProtKB:Q9Y276,BCS1L
UniProtKB:P82933,MRPS9
UniProtKB:P82932,MRPS6
UniProtKB:P82930,MRPS34
UniProtKB:Q9Y255,PRELID1
UniProtKB:P82921,MRPS21
UniProtKB:P82914,MRPS15
UniProtKB:P82912,MRPS11
UniProtKB:Q9Y241,HIGD1A
UniProtKB:P82909,MRPS36
UniProtKB:P49753,ACOT2
UniProtKB:Q9NPH0,ACP6
UniProtKB:P22557,ALAS2
UniProtKB:P49748,ACADVL
UniProtKB:P10109,FDX1
UniProtKB:Q9NPG2,NGB
UniProtKB:P17655,CAPN2
UniProtKB:P22307,SCP2
UniProtKB:O75746,SLC25A12
UniProtKB:P10909,CLU
UniProtKB:Q96I59,NARS2
UniProtKB:Q8NEN9,PDZD8
UniProtKB:P20592,MX2
UniProtKB:P20591,MX1
UniProtKB:Q96C03,MIEF2
UniProtKB:Q9NRY6,PLSCR3
UniProtKB:Q9H773,DCTPP1
UniProtKB:Q9NRX3,NDUFA4L2
UniProtKB:Q9NRX2,MRPL17
UniProtKB:Q9H6R3,ACSS3
UniProtKB:P39748,FEN1
UniProtKB:P32189,GK
UniProtKB:P47985,UQCRFS1
UniProtKB:O43427,FIBP
UniProtKB:Q5VT66,1-Mar
UniProtKB:Q9Y237,PIN4
UniProtKB:Q9Y234,LIPT1
UniProtKB:Q96I36,COX14
UniProtKB:Q96HS1,PGAM5
UniProtKB:Q49B96,COX19
UniProtKB:P30536,TSPO
UniProtKB:P57729,RAB38
UniProtKB:Q8NBX0,SCCPDH
UniProtKB:Q14596,NBR1
UniProtKB:Q8NC60,NOA1
UniProtKB:P0DP25,CALM3
UniProtKB:Q9BW72,HIGD2A
UniProtKB:Q6IB77,GLYAT
UniProtKB:P40763,STAT3
UniProtKB:Q49AM1,MTERF2
UniProtKB:Q8NBN7,RDH13
UniProtKB:Q9UL15,BAG5
UniProtKB:Q9BW92,TARS2
UniProtKB:Q9UKQ2,ADAM28
UniProtKB:Q9H300,PARL
UniProtKB:Q9UKU0,ACSL6
UniProtKB:Q9UKU7,ACAD8
UniProtKB:Q96IL0,APOPT1
UniProtKB:P15538,CYP11B1
UniProtKB:P15531,NME1
UniProtKB:Q6P587,FAHD1
UniProtKB:Q9H2V7,SPNS1
UniProtKB:Q9H2X8,IFI27L2
UniProtKB:O95299,NDUFA10
UniProtKB:O95298,NDUFC2
UniProtKB:Q6JQN1,ACAD10
UniProtKB:Q9UHQ9,CYB5R1
UniProtKB:Q9UI32,GLS2
UniProtKB:Q8NEJ9,NGDN
UniProtKB:Q8NEJ0,DUSP18
UniProtKB:Q96BM0,IFI27L1
UniProtKB:Q9BUK6,MSTO1
UniProtKB:P59103,DAOA
UniProtKB:P47712,PLA2G4A
UniProtKB:P49590,HARS2
UniProtKB:Q9UDW1,UQCR10
UniProtKB:Q96BI3,APH1A
UniProtKB:P15848,ARSB
UniProtKB:P54257,HAP1
UniProtKB:P15822,HIVEP1
UniProtKB:A0A096LPI6,A0A096LPI6
UniProtKB:Q9UDR5,AASS
UniProtKB:O95573,ACSL3
UniProtKB:O95571,ETHE1
UniProtKB:P42126,ECI1
UniProtKB:O95563,MPC2
