PARL,DN,-0.690438956,0.171212587,-4.032641348,5.52E-05,-1.026009459,-0.354868452,FE,-0.669714617,0.002897989
GARS,DN,-0.695302093,0.172432289,-4.032319566,5.52E-05,-1.033263169,-0.357341017,FE,-0.736015552,0.002897989
MAD2L1,DN,-0.692013644,0.171863028,-4.026541661,5.66E-05,-1.02885899,-0.355168298,FE,-0.756737944,0.002951571
RAF1,UP,0.689998149,0.171392116,4.025845322,5.68E-05,0.354075774,1.025920524,FE,0.7269003,0.002951571
GRIA3,DN,-0.686000078,0.170894357,-4.01417631,5.97E-05,-1.020946863,-0.351053294,FE,-0.671133611,0.003087286
GPM6B,UP,0.687233812,0.171275682,4.012442432,6.01E-05,0.351539645,1.022927979,FE,0.711470946,0.00309592
PSME3,DN,-0.68128589,0.169896841,-4.009997403,6.07E-05,-1.014277579,-0.348294201,FE,-0.662688576,0.003109398
RAPGEF3,UP,0.690240777,0.17216076,4.009280496,6.09E-05,0.352811888,1.027669666,FE,0.663125721,0.003109398
TSPAN13,DN,-0.690193257,0.172307341,-4.00559403,6.19E-05,-1.02790944,-0.352477074,FE,-0.754269319,0.003144134
LPO,DN,-0.684726355,0.17099802,-4.00429406,6.22E-05,-1.019876315,-0.349576395,FE,-0.686948353,0.003147358
TUSC2,DN,-0.68542233,0.171322488,-4.000772687,6.31E-05,-1.021208236,-0.349636424,FE,-0.651787352,0.00318037
ITPR1,DN,-0.685691641,0.171486702,-3.998512025,6.37E-05,-1.0217994,-0.349583881,FE,-0.652992652,0.003196687
RNF144A,UP,0.688768893,0.172358793,3.996134354,6.44E-05,0.350951867,1.02658592,FE,0.713198725,0.003213671
CADPS,DN,-0.685675989,0.171633508,-3.995000719,6.47E-05,-1.022071483,-0.349280494,FE,-0.668483341,0.003213671
EFHD1,UP,0.682937821,0.170985222,3.994133611,6.49E-05,0.347812945,1.018062698,FE,0.66926785,0.003213671
SMYD3,DN,-0.685255773,0.171711774,-3.990732599,6.59E-05,-1.021804666,-0.348706881,FE,-0.763574325,0.003245935
SNCG,DN,-0.684299414,0.171671053,-3.986108331,6.72E-05,-1.020768495,-0.347830333,FE,-0.769162455,0.003295488
SPINT2,DN,-0.682597712,0.171376652,-3.983026305,6.80E-05,-1.018489777,-0.346705647,FE,-0.754238638,0.003317825
NELL2,DN,-0.68614419,0.172291692,-3.982456634,6.82E-05,-1.023829701,-0.34845868,FE,-0.679992875,0.003317825
PEX26,DN,-0.681759509,0.171337026,-3.979055344,6.92E-05,-1.01757391,-0.345945109,FE,-0.649399038,0.003351262
FBXL2,DN,-0.676764694,0.170168667,-3.977022942,6.98E-05,-1.010289154,-0.343240235,FE,-0.732335494,0.003357697
SLC35F2,UP,0.687790043,0.172960415,3.976574891,6.99E-05,0.348793859,1.026786227,FE,0.772856705,0.003357697
VAV3,DN,-0.681540438,0.17147306,-3.974621067,7.05E-05,-1.017621461,-0.345459416,FE,-0.701356863,0.003367417
LRRC1,UP,0.681935857,0.1716046,3.97387865,7.07E-05,0.345597021,1.018274693,FE,0.764227183,0.003367417
AACS,DN,-0.67819848,0.171072061,-3.964402352,7.36E-05,-1.013493558,-0.342903402,FE,-0.741684364,0.003489357
ENY2,DN,-0.67198597,0.169970353,-3.953548125,7.70E-05,-1.00512174,-0.3388502,FE,-0.694778224,0.003634288
GPX3,DN,-0.676148812,0.17106042,-3.952690008,7.73E-05,-1.011421074,-0.34087655,FE,-0.747176703,0.003634288
DDIT4,UP,0.673751947,0.170671796,3.947646672,7.89E-05,0.339241374,1.00826252,FE,0.705918145,0.003696344
GGCX,DN,-0.67354878,0.170904315,-3.941087043,8.11E-05,-1.008515082,-0.338582479,FE,-0.690477872,0.003783279
PPFIA3,DN,-0.673252489,0.171032455,-3.936401945,8.27E-05,-1.008469941,-0.338035037,FE,-0.6850344,0.003842058
LCMT1,DN,-0.67232979,0.171158135,-3.928120557,8.56E-05,-1.007793571,-0.336866009,FE,-0.664769321,0.00396053
NXF1,UP,0.670010227,0.170736989,3.924224216,8.70E-05,0.335371878,1.004648577,FE,0.670917861,0.004007858
MAP3K9,DN,-0.672080039,0.171304575,-3.923304673,8.73E-05,-1.007830837,-0.336329242,FE,-0.734505903,0.004007858
SULT4A1,DN,-0.667525887,0.170243849,-3.920998571,8.82E-05,-1.001197699,-0.333854075,FE,-0.686109209,0.004021711
BANP,UP,0.667059802,0.170203117,3.919198499,8.88E-05,0.333467822,1.000651782,FE,0.717039699,0.004021711
RNF128,DN,-0.669912221,0.170934955,-3.919106083,8.89E-05,-1.004938576,-0.334885866,FE,-0.704955026,0.004021711
GDPD3,UP,0.669216976,0.170818781,3.917701396,8.94E-05,0.334418318,1.004015634,FE,0.622318589,0.004021711
DYNC1LI1,DN,-0.674773075,0.172239513,-3.917643883,8.94E-05,-1.012356318,-0.337189833,FE,-0.788167769,0.004021711
CLSTN3,DN,-0.666061195,0.170096738,-3.91577876,9.01E-05,-0.999444677,-0.332677714,FE,-0.717752788,0.004036913
CCDC28A,DN,-0.669039442,0.17111423,-3.909899511,9.23E-05,-1.00441717,-0.333661715,FE,-0.667322244,0.004120156
INPP4B,DN,-0.669191605,0.171377384,-3.904783628,9.43E-05,-1.005085106,-0.333298104,FE,-0.699830036,0.00419179
FOXA1,DN,-0.669114704,0.171513196,-3.901243291,9.57E-05,-1.00527439,-0.332955017,FE,-0.696957064,0.004235797
RPL13A,UP,0.668683791,0.171441283,3.900366227,9.60E-05,0.33266505,1.004702532,FE,0.713809862,0.004235797
NFIL3,UP,0.660827175,0.169555742,3.897403706,9.72E-05,0.328504029,0.993150322,FE,0.648317711,0.004271313
LRPAP1,DN,-0.666674105,0.17114705,-3.895329224,9.81E-05,-1.002116159,-0.331232051,FE,-0.640509637,0.004291404
BSCL2,DN,-0.672546847,0.172879651,-3.890260334,0.000100137,-1.011384736,-0.333708958,FE,-0.808449332,0.004365191
C1orf50,DN,-0.666838633,0.171655402,-3.884751808,0.000102434,-1.003277038,-0.330400227,FE,-0.65996703,0.004448247
DRG1,DN,-0.665788179,0.171566297,-3.880646663,0.000104179,-1.002051943,-0.329524416,FE,-0.657628161,0.00450674
CHN2,UP,0.665393703,0.171539941,3.878943283,0.000104911,0.329181596,1.001605809,FE,0.650156408,0.004518257
GMDS,DN,-0.658913546,0.169902956,-3.878175884,0.000105243,-0.99191722,-0.325909872,FE,-0.67214238,0.004518257
RAB40C,DN,-0.662656243,0.170930171,-3.8767658,0.000105854,-0.997673223,-0.327639263,FE,-0.690824489,0.004527362
GABRA4,DN,-0.658336815,0.17010321,-3.870219822,0.000108737,-0.99173298,-0.32494065,FE,-0.697493617,0.004633188
SV2B,DN,-0.668063607,0.172664801,-3.869136051,0.000109222,-1.006480399,-0.329646815,FE,-0.678338368,0.004636399
PFKM,DN,-0.657062905,0.169932698,-3.86660667,0.00011036,-0.990124873,-0.324000936,FE,-0.661133917,0.004657972
ADAM23,DN,-0.66079143,0.170915698,-3.866183367,0.000110552,-0.995780043,-0.325802817,FE,-0.69565982,0.004657972
CHKA,UP,0.655109038,0.169679462,3.860862298,0.000112988,0.322543403,0.987674672,FE,0.675357703,0.004713367
DOLK,DN,-0.656990271,0.170176966,-3.860629828,0.000113095,-0.990530995,-0.323449546,FE,-0.631327853,0.004713367
BLCAP,DN,-0.65853344,0.170606587,-3.8599532,0.000113409,-0.992916206,-0.324150675,FE,-0.683458924,0.004713367
COMMD8,DN,-0.65331525,0.169266161,-3.859692019,0.00011353,-0.985070829,-0.321559671,FE,-0.694099276,0.004713367
TMEM208,DN,-0.65733526,0.170418264,-3.857187867,0.000114699,-0.991348919,-0.3233216,FE,-0.72392267,0.00474452
EIF2B3,DN,-0.654945124,0.169853111,-3.855950129,0.000115281,-0.987851103,-0.322039144,FE,-0.621917534,0.004751254
NEDD8,DN,-0.660214666,0.171383391,-3.852267493,0.000117029,-0.996119939,-0.324309392,FE,-0.730397509,0.004805825
SEPHS2,DN,-0.653993134,0.169910392,-3.849047285,0.000118578,-0.987011383,-0.320974885,FE,-0.615156397,0.004841561
ARPC5L,DN,-0.652827489,0.169623524,-3.848684851,0.000118754,-0.985283488,-0.32037149,FE,-0.681718884,0.004841561
SCN3A,DN,-0.664767624,0.17283321,-3.846295645,0.000119917,-1.003514492,-0.326020757,FE,-0.773750829,0.004871469
WDR7,DN,-0.662353876,0.17238039,-3.842396893,0.000121839,-1.000213233,-0.32449452,FE,-0.794568618,0.004931853
CCDC25,DN,-0.65364285,0.170264186,-3.838992007,0.00012354,-0.987354523,-0.319931177,FE,-0.655788713,0.004982945
TRIM36,DN,-0.658418827,0.171698453,-3.834739421,0.000125697,-0.994941611,-0.321896042,FE,-0.719168018,0.005051969
SGK1,UP,0.652454701,0.170384811,3.829300844,0.000128508,0.318506608,0.986402794,FE,0.667568118,0.005146671
NDRG1,UP,0.65568291,0.171321258,3.827212793,0.000129602,0.319899415,0.991466406,FE,0.638439929,0.005158457
YKT6,DN,-0.654812912,0.171103272,-3.827004032,0.000129712,-0.990169163,-0.319456661,FE,-0.701117465,0.005158457
SNAP29,DN,-0.650302331,0.170013882,-3.824995485,0.000130774,-0.983523416,-0.317081245,FE,-0.641565691,0.00518251
RNF14,DN,-0.651247535,0.17031695,-3.823738831,0.000131443,-0.985062623,-0.317432447,FE,-0.655001243,0.005190859
CASP4,UP,0.650180471,0.170317947,3.817451324,0.000134837,0.316363429,0.983997512,FE,0.663363175,0.005299072
PEMT,DN,-0.646314207,0.169327953,-3.816937467,0.000135118,-0.978190896,-0.314437518,FE,-0.641753906,0.005299072
MCAT,DN,-0.650868019,0.170612164,-3.814898087,0.000136239,-0.985261717,-0.316474322,FE,-0.721244154,0.005324602
GNB5,DN,-0.647160769,0.169891999,-3.809248058,0.00013939,-0.980142969,-0.314178569,FE,-0.705893679,0.005429027
AMD1,UP,0.654597891,0.171937226,3.807191176,0.000140554,0.31760712,0.991588663,FE,0.70999622,0.005451178
PTPRN2,DN,-0.648184599,0.170301442,-3.806101641,0.000141174,-0.981969293,-0.314399906,FE,-0.672901194,0.005451178
CDK5RAP3,UP,0.646846756,0.169967719,3.80570359,0.000141402,0.31371615,0.979977363,FE,0.625957784,0.005451178
FRYL,UP,0.652901606,0.171642348,3.803849183,0.000142465,0.316488785,0.989314427,FE,0.631003633,0.005473551
NIT2,DN,-0.646456416,0.170077173,-3.80095933,0.000144137,-0.979801549,-0.313111283,FE,-0.610472172,0.005519082
SLC30A9,DN,-0.644049023,0.169711858,-3.794955935,0.00014767,-0.976678153,-0.311419893,FE,-0.664374092,0.005624366
SUB1,DN,-0.653525647,0.172224974,-3.794604417,0.000147879,-0.991080393,-0.315970901,FE,-0.747740192,0.005624366
FGF13,DN,-0.993708116,0.26198235,-3.793034588,0.000148817,-1.507184087,-0.480232145,REML,-1.076926883,0.005625323
TUBD1,UP,0.646317424,0.170423973,3.792409094,0.000149193,0.312292576,0.980342273,FE,0.619856576,0.005625323
RNF220,UP,0.645626389,0.170256711,3.792076004,0.000149393,0.311929367,0.979323411,FE,0.602332896,0.005625323
SELPLG,UP,0.649432675,0.171345562,3.790192573,0.000150531,0.313601546,0.985263805,FE,0.736668614,0.005649381
NEFM,DN,-0.641796377,0.169574206,-3.784752371,0.000153862,-0.974155713,-0.309437041,FE,-0.7100618,0.005737997
LAT2,UP,0.642580625,0.169784505,3.784683559,0.000153904,0.30980911,0.975352141,FE,0.660337722,0.005737997
LDLRAP1,UP,0.642283506,0.169905485,3.780239969,0.000156677,0.309274874,0.975292138,FE,0.609362729,0.00582223
UCHL1,DN,-0.652390196,0.172663755,-3.778385312,0.000157849,-0.990804937,-0.313975455,FE,-0.791178891,0.005846585
NMNAT2,DN,-0.645764058,0.171114235,-3.773876906,0.00016073,-0.981141795,-0.310386321,FE,-0.676781966,0.005933925
KIAA0101,UP,0.638805992,0.169323944,3.772685519,0.0001615,0.30693716,0.970674825,FE,0.620620111,0.005942983
CREB3,DN,-0.646348594,0.171597035,-3.76666527,0.000165443,-0.982672603,-0.310024584,FE,-0.738841735,0.006056578
C11orf49,DN,-0.647868728,0.17201528,-3.76634406,0.000165655,-0.985012482,-0.310724974,FE,-0.691616996,0.006056578
COPS8,DN,-0.639998726,0.170040255,-3.763807138,0.000167346,-0.973271503,-0.30672595,FE,-0.622375764,0.006098711
NISCH,DN,-0.646154187,0.17183267,-3.76036866,0.000169663,-0.982940031,-0.309368342,FE,-0.760057347,0.006144729
EPS15,DN,-0.644503146,0.171395612,-3.76032465,0.000169693,-0.980432373,-0.308573919,FE,-0.647873648,0.006144729
CCNA1,DN,-0.642318804,0.170863348,-3.759254473,0.00017042,-0.977204812,-0.307432796,FE,-0.682543609,0.006151418
OGDHL,DN,-0.638071572,0.169845039,-3.756786641,0.000172109,-0.970961731,-0.305181414,FE,-0.67446153,0.00619265
DZIP3,DN,-0.641893851,0.1710161,-3.753411818,0.000174444,-0.977079248,-0.306708454,FE,-0.714380602,0.0062501
TUBB,DN,-0.642523273,0.171207668,-3.752888404,0.000174809,-0.978084137,-0.306962409,FE,-0.752281626,0.0062501
CDKN3,DN,-0.640447033,0.170786821,-3.749979233,0.000176849,-0.975183051,-0.305711014,FE,-0.600373076,0.006291261
NKX2-2,UP,0.641799541,0.171161777,3.749666262,0.00017707,0.306328622,0.97727046,FE,0.630005513,0.006291261
STX18,DN,-0.633817504,0.169083896,-3.748538559,0.000177868,-0.96521585,-0.302419157,FE,-0.613194853,0.006299862
CHN1,DN,-0.645342636,0.172215655,-3.747293682,0.000178753,-0.982879118,-0.307806155,FE,-0.616819864,0.006311476
8-Sep,UP,0.642283619,0.171722276,3.740246366,0.00018384,0.305714142,0.978853095,FE,0.625977881,0.006470939
B3GALNT1,DN,-0.643047942,0.17222916,-3.733676347,0.000188705,-0.980610894,-0.305484991,FE,-0.674377853,0.006621616
NPTN,DN,-0.636754231,0.170615249,-3.732106205,0.000189885,-0.971153975,-0.302354487,FE,-0.680906929,0.006642473
AZGP1,UP,0.631777397,0.16939856,3.729532277,0.000191836,0.299762321,0.963792474,FE,0.664729961,0.006668891
INA,DN,-0.630577944,0.169085753,-3.729338125,0.000191983,-0.961979929,-0.299175958,FE,-0.673540356,0.006668891
NTSR1,DN,-0.640608436,0.17185744,-3.727557195,0.000193345,-0.977442829,-0.303774044,FE,-0.705222661,0.006668891
CHGB,DN,-0.642554623,0.172379678,-3.727554369,0.000193347,-0.980412584,-0.304696662,FE,-0.726255936,0.006668891
NDUFA8,DN,-0.639170066,0.171485827,-3.727247177,0.000193583,-0.975276112,-0.303064021,FE,-0.708219716,0.006668891
CDS2,DN,-0.629570996,0.169083697,-3.723428138,0.000196536,-0.960968953,-0.298173039,FE,-0.62522539,0.006730006
ERP29,DN,-0.631296078,0.169560597,-3.723129605,0.000196768,-0.963628742,-0.298963415,FE,-0.690286116,0.006730006
EHBP1L1,UP,0.629191385,0.169016792,3.722656059,0.000197138,0.29792456,0.96045821,FE,0.583229678,0.006730006
GRB7,UP,0.634826911,0.170703044,3.718896247,0.000200095,0.300255092,0.96939873,FE,0.65505602,0.006810448
SLC38A2,UP,0.636772552,0.171495909,3.713048064,0.000204778,0.300646747,0.972898357,FE,0.635075686,0.006948963
FAM136A,DN,-0.635867907,0.171326058,-3.711448883,0.000206076,-0.97166081,-0.300075003,FE,-0.619348893,0.006972145
KIF21B,DN,-0.638381455,0.172101379,-3.709333757,0.000207805,-0.975693959,-0.30106895,FE,-0.732281808,0.006990602
TUBA4A,DN,-0.635308106,0.171275649,-3.709272793,0.000207855,-0.971002209,-0.299614002,FE,-0.737288394,0.006990602
RAB15,DN,-0.633050979,0.170867184,-3.704930141,0.000211449,-0.967944506,-0.298157453,FE,-0.70695239,0.007090423
ISCU,DN,-0.630108402,0.17045075,-3.696718271,0.000218404,-0.964185733,-0.296031071,FE,-0.616825846,0.007302054
TCEA2,DN,-0.637180512,0.172459937,-3.694658163,0.000220183,-0.975195777,-0.299165248,FE,-0.759481296,0.007339859
PSMC5,DN,-0.624534342,0.169127573,-3.692681992,0.000221901,-0.956018293,-0.293050391,FE,-0.620095867,0.007375457
RBM14,UP,0.625619347,0.16948881,3.691213276,0.000223187,0.293427383,0.957811311,FE,0.638348919,0.007376626
ADH5,DN,-0.62768244,0.170050427,-3.691154733,0.000223238,-0.960975153,-0.294389727,FE,-0.646360314,0.007376626
GFRA2,DN,-0.626789915,0.169868168,-3.689860934,0.000224377,-0.959725406,-0.293854425,FE,-0.653729174,0.00739269
TULP3,UP,0.624797059,0.169389704,3.68851852,0.000225564,0.29279934,0.956794777,FE,0.619938715,0.007410255
CRY2,DN,-0.633006271,0.171657338,-3.687615566,0.000226365,-0.969448471,-0.296564071,FE,-0.667961468,0.007415099
EPHA5,DN,-0.625755983,0.169873779,-3.683652582,0.000229916,-0.958702471,-0.292809495,FE,-0.590327086,0.007503725
CTDSP2,UP,0.62792081,0.170489841,3.683039447,0.000230469,0.293766862,0.962074758,FE,0.629461894,0.007503725
CLSTN2,DN,-0.631620074,0.171524463,-3.682390629,0.000231057,-0.967801843,-0.295438305,FE,-0.617724165,0.007503725
AMOTL2,UP,0.628032291,0.170682238,3.679540997,0.000233654,0.293501252,0.96256333,FE,0.615742927,0.007566388
P2RX7,UP,0.62680582,0.170437596,3.677626508,0.000235414,0.292754271,0.960857369,FE,0.630695769,0.007601669
ADAMTS1,UP,0.620184471,0.168757454,3.675004912,0.000237845,0.28942594,0.950943002,FE,0.611032187,0.007658334
ATP2B2,DN,-0.629505725,0.17134937,-3.673814051,0.000238957,-0.965344319,-0.29366713,FE,-0.594702732,0.007672336
B4GALT6,DN,-0.625740301,0.170360337,-3.673039812,0.000239682,-0.959640427,-0.291840176,FE,-0.642074704,0.00767389
CHST1,DN,-0.627368964,0.170846888,-3.672112318,0.000240554,-0.962222712,-0.292515215,FE,-0.682099534,0.007680107
DCTPP1,DN,-0.627249102,0.171048167,-3.667090465,0.000245326,-0.962497348,-0.292000855,FE,-0.726993212,0.007810464
LHFPL2,UP,0.618874902,0.168830266,3.665663242,0.000246698,0.28797366,0.949776144,FE,0.62358761,0.007832155
FAM134C,DN,-0.624915529,0.170623683,-3.662536868,0.00024973,-0.959331802,-0.290499256,FE,-0.686584418,0.00790625
BCAS4,DN,-0.626799309,0.171222458,-3.660730701,0.000251497,-0.96238916,-0.291209458,FE,-0.61693575,0.007940019
POLR3G,DN,-0.623310641,0.17038426,-3.658264218,0.000253929,-0.957257654,-0.289363628,FE,-0.682613894,0.007994538
SV2C,DN,-1.032586659,0.282528809,-3.654801306,0.000257381,-1.586332948,-0.478840369,REML,-1.101943592,0.00806101
NUDT11,DN,-0.623120534,0.170534374,-3.653929237,0.000258257,-0.957361764,-0.288879303,FE,-0.670134345,0.00806101
GOLT1B,DN,-0.622865096,0.170481027,-3.653574284,0.000258615,-0.957001769,-0.288728423,FE,-0.6502268,0.00806101
IGJ,UP,0.619390448,0.169542452,3.653305943,0.000258885,0.287093348,0.951687549,FE,0.671950669,0.00806101
CDKN2C,UP,0.620825438,0.169984653,3.652244048,0.000259959,0.28766164,0.953989236,FE,0.642768788,0.008061518
CHL1,DN,-0.628401284,0.172075954,-3.651883202,0.000260324,-0.965663956,-0.291138613,FE,-0.72472494,0.008061518
BEX1,DN,-0.62576566,0.171417377,-3.650538063,0.000261692,-0.961737546,-0.289793774,FE,-0.655993928,0.008081776
SOX2,UP,0.627474346,0.172250848,3.642793939,0.000269695,0.289868887,0.965079805,FE,0.5837587,0.008288751
CLDN15,UP,0.617521453,0.169525798,3.642640006,0.000269856,0.285256995,0.949785911,FE,0.643063838,0.008288751
ATP6V1B2,DN,-0.623443703,0.171237185,-3.64081962,0.000271771,-0.959062418,-0.287824987,FE,-0.743569909,0.008325022
SERTAD2,UP,0.616993086,0.169518576,3.639678323,0.000272979,0.284742783,0.94924339,FE,0.586686803,0.008339467
ZDHHC11,UP,0.615947923,0.169334478,3.637463143,0.000275337,0.284058444,0.947837401,FE,0.606508488,0.008388884
MEIS3P1,DN,-0.619735713,0.170525691,-3.634265946,0.000278773,-0.953959927,-0.2855115,FE,-0.625970294,0.00846305
AP3M2,DN,-0.621951437,0.171156739,-3.633812144,0.000279264,-0.957412481,-0.286490393,FE,-0.768155013,0.00846305
FAM32A,DN,-0.61931567,0.170480763,-3.63275985,0.000280406,-0.953451825,-0.285179515,FE,-0.624894982,0.00847499
ARHGEF9,DN,-0.620557311,0.170908454,-3.630933962,0.000282397,-0.955531726,-0.285582896,FE,-0.565124323,0.00851248
USP9X,DN,-0.619872119,0.170895531,-3.627199127,0.000286512,-0.954821204,-0.284923034,FE,-0.560661408,0.00861361
RAB11A,DN,-0.617010957,0.170215561,-3.624879854,0.000289096,-0.950627326,-0.283394589,FE,-0.645740898,0.008668286
ATP5B,DN,-0.616074588,0.170039251,-3.623131631,0.000291058,-0.949345396,-0.282803781,FE,-0.611653235,0.008704082
MYRIP,DN,-0.621819136,0.171925851,-3.616786728,0.000298283,-0.958787612,-0.28485066,FE,-0.717345302,0.008882786
INPP5B,UP,0.614702773,0.169971223,3.616510855,0.000298601,0.281565297,0.947840248,FE,0.606246292,0.008882786
COPS7A,DN,-0.616859495,0.170657494,-3.614605377,0.000300805,-0.951342037,-0.282376953,FE,-0.728363967,0.008924945
MECR,DN,-0.614890752,0.17019363,-3.612889351,0.000302804,-0.948464136,-0.281317368,FE,-0.590685887,0.008960783
ATP2A3,DN,-0.617808039,0.171176375,-3.609189877,0.000307155,-0.953307569,-0.28230851,FE,-0.670617213,0.009065864
FBXL7,UP,0.616731063,0.170997838,3.606659992,0.000310164,0.281581458,0.951880668,FE,0.654162883,0.009130896
SASH3,UP,0.611471505,0.169572083,3.605967995,0.000310991,0.279116329,0.943826681,FE,0.658487603,0.009131547
FRY,DN,-0.614939199,0.170579275,-3.605005347,0.000312147,-0.949268436,-0.280609963,FE,-0.615383538,0.009139474
SACM1L,DN,-0.613965511,0.170337757,-3.604400584,0.000312874,-0.94782138,-0.280109642,FE,-0.680681834,0.009139474
ZNF532,UP,0.608048373,0.168919323,3.599637759,0.000318661,0.276972584,0.939124163,FE,0.63074798,0.009271359
FABP7,DN,-0.61042237,0.169621397,-3.598734472,0.000319769,-0.9428742,-0.27797054,FE,-0.619922204,0.009271359
ITPR2,UP,0.612066902,0.170081202,3.598674609,0.000319843,0.278713872,0.945419932,FE,0.525320203,0.009271359
MMD,DN,-0.611454706,0.169952214,-3.597803702,0.000320916,-0.944554926,-0.278354487,FE,-0.553739741,0.00927872
RPP14,DN,-0.608084202,0.169102422,-3.595952066,0.000323207,-0.939518858,-0.276649546,FE,-0.597976751,0.00930859
RAB6B,DN,-0.61038926,0.169779569,-3.595186764,0.000324159,-0.943151101,-0.277627419,FE,-0.588885817,0.00930859
STAG1,UP,0.615225427,0.171134443,3.594983086,0.000324413,0.279808083,0.950642771,FE,0.702770111,0.00930859
RRAS2,DN,-0.61033647,0.169839554,-3.59360617,0.000326133,-0.94321588,-0.277457061,FE,-0.633272393,0.009334312
SCN2A,DN,-0.611413744,0.170392579,-3.588265105,0.000332886,-0.945377062,-0.277450427,FE,-0.663505494,0.009503594
DNAJB1,UP,0.609888435,0.170073225,3.5860344,0.000335745,0.27655104,0.943225831,FE,0.684531562,0.009561131
PHF10,UP,0.615327455,0.171817067,3.581294141,0.000341896,0.278572192,0.952082718,FE,0.597675362,0.009669807
IMPA1,DN,-0.610522628,0.170476435,-3.581272839,0.000341924,-0.944650301,-0.276394954,FE,-0.575542748,0.009669807
LRP4,UP,0.604700273,0.168857717,3.581123115,0.00034212,0.27374523,0.935655317,FE,0.606046347,0.009669807
RIT2,DN,-0.615642096,0.171957122,-3.580207028,0.000343322,-0.952671862,-0.278612331,FE,-0.683660105,0.009672751
RND1,DN,-0.606510931,0.169428593,-3.579743657,0.000343931,-0.938584872,-0.274436991,FE,-0.598267494,0.009672751
PRUNE2,UP,0.613497073,0.171551571,3.576167033,0.000348669,0.277262172,0.949731973,FE,0.573038949,0.009759472
ACSL1,UP,0.607286201,0.169900782,3.574357897,0.000351088,0.274286788,0.940285615,FE,0.656321651,0.009759472
SUSD4,DN,-0.605960869,0.169530039,-3.574356922,0.00035109,-0.93823364,-0.273688098,FE,-0.69165172,0.009759472
MRPS7,DN,-0.603499872,0.168843545,-3.574314158,0.000351147,-0.934427139,-0.272572606,FE,-0.556872403,0.009759472
SDC2,DN,-0.613212503,0.17156708,-3.574185109,0.00035132,-0.949477801,-0.276947205,FE,-0.577186076,0.009759472
ZZZ3,UP,0.607591081,0.170092653,3.572118312,0.000354105,0.274215607,0.940966555,FE,0.625890952,0.009812788
TSPYL5,DN,-0.608174977,0.170647322,-3.563929229,0.000365344,-0.942637582,-0.273712373,FE,-0.704122284,0.010099548
COX11,DN,-0.604868584,0.169880433,-3.560554758,0.000370072,-0.937828115,-0.271909054,FE,-0.594590974,0.010205347
PJA2,DN,-0.608027382,0.170816076,-3.559544251,0.000371499,-0.942820739,-0.273234025,FE,-0.622490653,0.010219827
OPTN,DN,-0.603096736,0.169502738,-3.558035367,0.000373639,-0.935315998,-0.270877475,FE,-0.607216954,0.010253813
MICB,UP,0.605308075,0.170179961,3.556870449,0.000375299,0.27176148,0.938854669,FE,0.636882122,0.010274493
STAU2,DN,-0.601130165,0.169093085,-3.555025116,0.000377943,-0.932546523,-0.269713808,FE,-0.628098249,0.010321942
ACP2,DN,-0.609449486,0.171466862,-3.554328093,0.000378946,-0.945518361,-0.273380611,FE,-0.607348453,0.010324461
FAM63A,UP,0.601250898,0.169222039,3.553029516,0.000380822,0.269581797,0.932919999,FE,0.620202963,0.01035068
WDR46,DN,-0.606499368,0.170755686,-3.551854594,0.000382526,-0.941174363,-0.271824373,FE,-0.650686363,0.010372133
GLO1,DN,-0.604419906,0.170268122,-3.549812479,0.000385506,-0.938139294,-0.270700518,FE,-0.61791858,0.010427974
CNNM4,DN,-0.600460898,0.169310472,-3.54650773,0.000390373,-0.932303325,-0.26861847,FE,-0.616119943,0.010534502
ATP6V1G2,DN,-0.600970493,0.169547231,-3.544560942,0.000393268,-0.93327696,-0.268664026,FE,-0.61826882,0.010587398
KAT2A,UP,0.602828267,0.170224301,3.541376068,0.000398046,0.269194767,0.936461766,FE,0.58067984,0.010672733
COX7A2L,DN,-0.609086792,0.172000404,-3.541193969,0.000398321,-0.946201389,-0.271972196,FE,-0.594401942,0.010672733
ANKRD49,UP,0.607496324,0.171640922,3.539344327,0.000401122,0.271086298,0.94390635,FE,0.655788983,0.010714294
ENTPD4,DN,-0.606109192,0.171296481,-3.538363355,0.000402616,-0.941844126,-0.270374258,FE,-0.65250467,0.010714294
BBS7,DN,-0.600585348,0.169738249,-3.538302958,0.000402708,-0.933266203,-0.267904493,FE,-0.597236325,0.010714294
CDC42,DN,-0.605880062,0.171323793,-3.536461863,0.000405525,-0.941668527,-0.270091597,FE,-0.656597273,0.010740402
THNSL1,DN,-0.602470358,0.17036292,-3.536393716,0.00040563,-0.936375545,-0.268565172,FE,-0.678824427,0.010740402
CXXC4,DN,-0.602249329,0.170343889,-3.535491257,0.000407018,-0.936117215,-0.268381442,FE,-0.688787879,0.010740402
GPRC5A,DN,-0.601887424,0.170255954,-3.53519163,0.00040748,-0.935582963,-0.268191886,FE,-0.601992468,0.010740402
PDLIM7,DN,-0.599226344,0.169598818,-3.533198823,0.000410564,-0.931633919,-0.266818769,FE,-0.578393248,0.010776193
RIMS1,DN,-0.600595762,0.170034693,-3.532195408,0.000412125,-0.933857637,-0.267333888,FE,-0.676026431,0.010776193
TLR5,UP,0.600835741,0.170157072,3.531065358,0.000413889,0.267334009,0.934337473,FE,0.623086521,0.010776193
NDUFS1,DN,-0.599229684,0.169733914,-3.53040632,0.000414922,-0.931902043,-0.266557325,FE,-0.61998118,0.010776193
